timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779421139001,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-32,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421139012,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-5,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421139072,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-7,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421139098,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421139102,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-8,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421139197,32,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-28,text,false,,1631,190,50,50,http://192.168.100.2/api/incidentes,32,0,0
1779421139268,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-6,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421139283,4,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-40,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,4,0,0
1779421139459,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-2,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421139496,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-14,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421139567,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-37,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421139567,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-9,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421139643,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-26,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421139659,13,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-12,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,13,0,0
1779421139678,2,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-36,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,2,0,0
1779421124707,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-1,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421139711,4,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-8,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,4,0,0
1779421124786,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421139807,5,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-39,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,5,0,0
1779421139844,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421139861,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-5,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421139870,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-34,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421139947,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-13,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,1
1779421132558,7403,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,false,,1631,190,50,50,http://192.168.100.2/api/incidentes,7403,0,0
1779421139980,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-30,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421140033,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-7,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,1
1779421125134,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-42,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421140183,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-12,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421126891,13301,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-29,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,13301,0,0
1779421140194,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-9,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421140265,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-37,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421140538,10,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-1,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,10,0,1
1779421140557,2,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,2,0,0
1779421140569,4,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-14,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,4,0,0
1779421140572,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-6,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421140589,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-30,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421140615,2,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-28,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,2,0,0
1779421140656,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-40,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421140664,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-2,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421140890,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421140907,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-42,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,1
1779421140995,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-13,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421141129,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-8,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421141140,4,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-36,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,4,0,0
1779421141163,2,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-29,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,2,0,0
1779421141170,4,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-12,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,4,0,0
1779421141176,4,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-7,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,4,0,0
1779421141282,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-1,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421141293,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-34,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421126356,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-44,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421141396,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421141515,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-42,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421141641,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-9,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421141706,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421141747,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-29,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421141762,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-13,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421141797,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-28,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421141841,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-6,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421142036,7,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-36,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,7,0,0
1779421142295,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-12,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421142420,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-29,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421142437,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-1,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421142684,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-44,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,0
1779421142707,9,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-42,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,9,0,0
1779421142748,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-34,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421142761,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421142770,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-28,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421142846,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421143348,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-44,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421143447,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421143611,14,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,14,0,0
1779421128932,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-46,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421144155,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421144457,12,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,12,0,0
1779421144573,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-44,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421139828,5018,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,false,,1631,190,50,50,http://192.168.100.2/api/incidentes,5018,0,0
1779421144882,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-46,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421130652,14417,GET /incidentes - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-48,text,true,,11824,190,50,50,http://192.168.100.2/api/incidentes,14417,0,0
1779421133756,11343,GET /incidentes - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,true,,11824,190,50,50,http://192.168.100.2/api/incidentes,11343,0,0
1779421142352,3096,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,3096,0,0
1779421145495,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421145850,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421145951,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421130984,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-47,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421146019,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421146093,2,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,2,0,0
1779421146203,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-46,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421146309,11,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-43,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,11,0,0
1779421146344,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-48,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,0
1779421131895,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-22,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421132009,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-16,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421132089,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-15,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421132111,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-23,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421147177,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-47,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421147214,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421147220,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421147286,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421132289,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-3,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421132429,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-11,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421132591,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-45,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421147590,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421147644,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-46,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421147652,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-48,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421147747,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-22,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,0
1779421147758,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-16,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,1
1779421147766,9,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,9,0,0
1779421147809,5,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-23,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,5,0,1
1779421147857,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-49,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421132990,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-24,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421148106,4,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-19,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,4,0,0
1779421142064,6108,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-30,text,false,,1631,190,50,50,http://192.168.100.2/api/incidentes,6108,0,0
1779421133305,15000,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-41,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421148462,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-48,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421148507,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-15,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,1
1779421148509,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-23,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421148553,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-3,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,1
1779421148567,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-47,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421148596,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-11,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,1
1779421148848,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-16,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421148869,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-45,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421148996,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
1779421149232,4,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-30,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,4,0,0
1779421149241,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-22,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421149248,7,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-24,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,7,0,1
1779421149271,14,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,14,0,0
1779421149322,2,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-3,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,2,0,0
1779421149476,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-45,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421149506,4,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-23,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,4,0,0
1779421149528,1,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-11,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,1,0,0
1779421149537,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-15,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421149556,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-16,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421149566,2,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-47,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,2,0,0
1779421149638,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-41,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,1
1779421149652,11,GET /incidentes - Lista completa,500,Internal Server Error,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-38,text,false,,1632,190,50,50,http://192.168.100.2/api/incidentes,11,0,0
1779421134773,15001,GET /incidentes - Lista completa,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-20,text,false,,2564,0,50,50,http://192.168.100.2/api/incidentes,0,0,0
1779421149969,3,GET /presos - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-50,text,true,,4753,195,50,50,http://192.168.100.2/api/usuarios/presos,3,0,0
1779421150042,3,GET /guardias - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-30,text,true,,2033,197,50,50,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421150123,3,GET /api/visitas - Lista completa,200,OK,[TG2] CARGA - Lectura Masiva (50u / 5min) 1-15,text,true,,3922,187,50,50,http://192.168.100.2/api/visitas,3,0,0
